timestamp,lat,lng,altitude_m,speed_kmh,accuracy_m
2026-04-11T01:10:00.000Z,-22.924808,-43.171153,7.0,18.0,4.2
2026-04-11T01:10:00.484Z,-22.924756,-43.171137,7.0,44.6,4.2
2026-04-11T01:10:06.121Z,-22.924151,-43.170953,7.3,44.6,4.2
2026-04-11T01:10:08.615Z,-22.923880,-43.170886,7.4,44.6,4.2
2026-04-11T01:10:10.483Z,-22.923679,-43.170827,7.4,44.6,4.2
2026-04-11T01:10:13.445Z,-22.923352,-43.170778,7.6,44.6,4.2
2026-04-11T01:10:14.354Z,-22.923252,-43.170796,7.6,44.6,4.2
2026-04-11T01:10:15.229Z,-22.923158,-43.170824,7.6,44.6,4.2
2026-04-11T01:10:15.901Z,-22.923099,-43.170874,7.7,44.6,4.2
2026-04-11T01:10:16.511Z,-22.923062,-43.170936,7.7,44.6,4.2
2026-04-11T01:10:17.095Z,-22.923053,-43.171006,7.7,44.6,4.2
2026-04-11T01:10:17.609Z,-22.923064,-43.171067,7.7,44.6,4.2
2026-04-11T01:10:18.245Z,-22.923102,-43.171132,7.8,44.6,4.2
2026-04-11T01:10:18.693Z,-22.923143,-43.171163,7.8,44.6,4.2
2026-04-11T01:10:20.810Z,-22.923368,-43.171240,7.9,44.6,4.2
2026-04-11T01:10:25.030Z,-22.923838,-43.171219,8.1,44.6,4.2
2026-04-11T01:10:28.280Z,-22.924199,-43.171251,8.2,44.6,4.2
2026-04-11T01:10:30.431Z,-22.924436,-43.171290,8.3,44.6,4.2
2026-04-11T01:10:31.902Z,-22.924596,-43.171329,8.3,44.6,4.2
2026-04-11T01:10:34.051Z,-22.924827,-43.171398,8.4,44.6,4.2
2026-04-11T01:10:38.466Z,-22.925300,-43.171545,8.6,44.6,4.2
2026-04-11T01:10:44.795Z,-22.925981,-43.171745,8.9,44.6,4.2
2026-04-11T01:10:52.419Z,-22.926802,-43.171983,9.2,44.6,4.2
2026-04-11T01:11:08.210Z,-22.928494,-43.172509,9.8,44.6,4.2
2026-04-11T01:11:18.871Z,-22.929642,-43.172842,10.3,44.6,4.2
2026-04-11T01:11:24.562Z,-22.930254,-43.173023,10.5,44.6,4.2
2026-04-11T01:11:25.149Z,-22.930317,-43.173042,10.5,44.6,4.2
2026-04-11T01:11:38.075Z,-22.931703,-43.173469,11.0,44.6,4.2
2026-04-11T01:11:43.056Z,-22.932239,-43.173626,11.2,44.6,4.2
2026-04-11T01:11:45.782Z,-22.932532,-43.173713,11.3,44.6,4.2
2026-04-11T01:11:47.451Z,-22.932714,-43.173755,11.4,44.6,4.2
2026-04-11T01:11:50.488Z,-22.933049,-43.173808,11.5,44.6,4.2
2026-04-11T01:11:53.680Z,-22.933404,-43.173832,11.7,44.6,4.2
2026-04-11T01:11:54.802Z,-22.933529,-43.173837,11.7,44.6,4.2
2026-04-11T01:11:56.300Z,-22.933696,-43.173838,11.8,44.6,4.2
2026-04-11T01:12:00.025Z,-22.934110,-43.173805,11.9,44.6,4.2
2026-04-11T01:12:05.339Z,-22.934696,-43.173711,12.1,44.6,4.2
2026-04-11T01:12:08.521Z,-22.935047,-43.173656,12.2,44.6,4.2
2026-04-11T01:12:11.734Z,-22.935400,-43.173591,12.3,44.6,4.2
2026-04-11T01:12:14.449Z,-22.935697,-43.173528,12.4,44.6,4.2
2026-04-11T01:12:17.073Z,-22.935973,-43.173423,12.5,44.6,4.2
2026-04-11T01:12:18.752Z,-22.936143,-43.173338,12.6,44.6,4.2
2026-04-11T01:12:20.416Z,-22.936304,-43.173238,12.6,44.6,4.2
2026-04-11T01:12:22.248Z,-22.936472,-43.173112,12.7,44.6,4.2
2026-04-11T01:12:24.791Z,-22.936689,-43.172914,12.8,44.6,4.2
2026-04-11T01:12:26.609Z,-22.936829,-43.172755,12.9,44.6,4.2
2026-04-11T01:12:28.835Z,-22.936990,-43.172550,13.0,44.6,4.2
2026-04-11T01:12:31.408Z,-22.937167,-43.172305,13.0,44.6,4.2
2026-04-11T01:12:35.022Z,-22.937389,-43.171940,13.2,44.6,4.2
2026-04-11T01:12:39.018Z,-22.937631,-43.171534,13.3,44.6,4.2
2026-04-11T01:12:40.874Z,-22.937756,-43.171355,13.4,44.6,4.2
2026-04-11T01:12:42.802Z,-22.937906,-43.171188,13.4,44.6,4.2
2026-04-11T01:12:44.736Z,-22.938066,-43.171031,13.5,44.6,4.2
2026-04-11T01:12:46.786Z,-22.938254,-43.170890,13.6,44.6,4.2
