timestamp,lat,lng,altitude_m,speed_kmh,accuracy_m
2026-04-11T02:05:00.000Z,-22.969824,-43.182837,7.0,18.0,4.1
2026-04-11T02:05:01.750Z,-22.969990,-43.182711,7.1,46.3,4.1
2026-04-11T02:05:02.717Z,-22.970078,-43.182636,7.1,46.3,4.1
2026-04-11T02:05:09.115Z,-22.970549,-43.183256,7.3,46.3,4.1
2026-04-11T02:05:10.490Z,-22.970646,-43.183393,7.4,46.3,4.1
2026-04-11T02:05:12.036Z,-22.970768,-43.183535,7.5,46.3,4.1
2026-04-11T02:05:12.388Z,-22.970793,-43.183570,7.5,46.3,4.1
2026-04-11T02:05:22.852Z,-22.971621,-43.184529,7.9,46.3,4.1
2026-04-11T02:05:23.110Z,-22.971642,-43.184552,7.9,46.3,4.1
2026-04-11T02:05:24.337Z,-22.971745,-43.184658,7.9,46.3,4.1
2026-04-11T02:05:24.812Z,-22.971785,-43.184699,7.9,46.3,4.1
2026-04-11T02:05:26.133Z,-22.971897,-43.184812,8.0,46.3,4.1
2026-04-11T02:05:32.657Z,-22.972464,-43.185353,8.2,46.3,4.1
2026-04-11T02:05:34.512Z,-22.972625,-43.185507,8.3,46.3,4.1
2026-04-11T02:05:37.273Z,-22.972865,-43.185736,8.4,46.3,4.1
2026-04-11T02:05:38.693Z,-22.972995,-43.185845,8.5,46.3,4.1
2026-04-11T02:05:39.918Z,-22.973105,-43.185942,8.5,46.3,4.1
2026-04-11T02:05:41.552Z,-22.973259,-43.186061,8.6,46.3,4.1
2026-04-11T02:05:47.921Z,-22.973843,-43.186549,8.8,46.3,4.1
2026-04-11T02:05:49.602Z,-22.974003,-43.186669,8.9,46.3,4.1
2026-04-11T02:05:51.960Z,-22.974229,-43.186835,8.9,46.3,4.1
2026-04-11T02:05:54.645Z,-22.974488,-43.187021,9.0,46.3,4.1
2026-04-11T02:05:57.546Z,-22.974771,-43.187217,9.2,46.3,4.1
2026-04-11T02:05:59.102Z,-22.974924,-43.187320,9.2,46.3,4.1
2026-04-11T02:06:00.629Z,-22.975079,-43.187412,9.3,46.3,4.1
2026-04-11T02:06:01.248Z,-22.975141,-43.187451,9.3,46.3,4.1
2026-04-11T02:06:03.217Z,-22.975337,-43.187577,9.4,46.3,4.1
2026-04-11T02:06:04.437Z,-22.975459,-43.187654,9.4,46.3,4.1
2026-04-11T02:06:09.025Z,-22.975925,-43.187930,9.6,46.3,4.1
2026-04-11T02:06:10.290Z,-22.976052,-43.188009,9.6,46.3,4.1
2026-04-11T02:06:11.768Z,-22.976208,-43.188085,9.7,46.3,4.1
2026-04-11T02:06:15.426Z,-22.976589,-43.188285,9.8,46.3,4.1
2026-04-11T02:06:17.320Z,-22.976789,-43.188382,9.9,46.3,4.1
2026-04-11T02:06:22.464Z,-22.977335,-43.188639,10.0,46.3,4.1
2026-04-11T02:06:23.944Z,-22.977494,-43.188708,10.1,46.3,4.1
2026-04-11T02:06:27.354Z,-22.977860,-43.188868,10.2,46.3,4.1
2026-04-11T02:06:29.896Z,-22.978134,-43.188984,10.3,46.3,4.1
2026-04-11T02:06:31.376Z,-22.978296,-43.189044,10.3,46.3,4.1
2026-04-11T02:06:32.831Z,-22.978456,-43.189101,10.4,46.3,4.1
2026-04-11T02:06:34.615Z,-22.978652,-43.189171,10.4,46.3,4.1
2026-04-11T02:06:39.371Z,-22.979181,-43.189335,10.6,46.3,4.1
2026-04-11T02:06:41.051Z,-22.979366,-43.189400,10.6,46.3,4.1
2026-04-11T02:06:43.557Z,-22.979648,-43.189473,10.7,46.3,4.1
2026-04-11T02:06:46.522Z,-22.979981,-43.189562,10.8,46.3,4.1
2026-04-11T02:06:54.277Z,-22.980858,-43.189767,11.1,46.3,4.1
2026-04-11T02:06:58.265Z,-22.981314,-43.189843,11.2,46.3,4.1
2026-04-11T02:07:02.640Z,-22.981817,-43.189904,11.3,46.3,4.1
2026-04-11T02:07:03.281Z,-22.981891,-43.189910,11.3,46.3,4.1
2026-04-11T02:07:09.324Z,-22.982590,-43.189905,11.5,46.3,4.1
2026-04-11T02:07:10.587Z,-22.982736,-43.189899,11.6,46.3,4.1
2026-04-11T02:07:12.015Z,-22.982901,-43.189889,11.6,46.3,4.1
2026-04-11T02:07:17.836Z,-22.983567,-43.189781,11.8,46.3,4.1
2026-04-11T02:07:19.226Z,-22.983725,-43.189749,11.8,46.3,4.1
2026-04-11T02:07:26.292Z,-22.984514,-43.189517,12.0,46.3,4.1
2026-04-11T02:07:26.894Z,-22.984581,-43.189496,12.0,46.3,4.1
2026-04-11T02:07:27.120Z,-22.984606,-43.189488,12.0,46.3,4.1
2026-04-11T02:07:27.813Z,-22.984682,-43.189460,12.0,46.3,4.1
2026-04-11T02:07:33.376Z,-22.985296,-43.189251,12.2,46.3,4.1
2026-04-11T02:07:33.944Z,-22.985361,-43.189240,12.2,46.3,4.1
2026-04-11T02:07:34.473Z,-22.985421,-43.189253,12.2,46.3,4.1
2026-04-11T02:07:34.728Z,-22.985447,-43.189268,12.2,46.3,4.1
2026-04-11T02:07:35.097Z,-22.985474,-43.189304,12.2,46.3,4.1
2026-04-11T02:07:35.499Z,-22.985495,-43.189349,12.2,46.3,4.1
2026-04-11T02:07:35.973Z,-22.985511,-43.189406,12.2,46.3,4.1
2026-04-11T02:07:40.131Z,-22.985641,-43.189909,12.3,46.3,4.1
2026-04-11T02:07:41.551Z,-22.985685,-43.190081,12.4,46.3,4.1
2026-04-11T02:07:42.495Z,-22.985715,-43.190195,12.4,46.3,4.1
2026-04-11T02:07:42.982Z,-22.985730,-43.190254,12.4,46.3,4.1
2026-04-11T02:07:48.776Z,-22.985911,-43.190955,12.6,46.3,4.1
2026-04-11T02:07:50.105Z,-22.985952,-43.191116,12.6,46.3,4.1
2026-04-11T02:07:51.445Z,-22.985994,-43.191278,12.6,46.3,4.1
2026-04-11T02:07:58.347Z,-22.986210,-43.192113,12.8,46.3,4.1
2026-04-11T02:07:59.866Z,-22.986257,-43.192297,12.8,46.3,4.1
2026-04-11T02:08:29.275Z,-22.987163,-43.195859,13.3,46.3,4.1
2026-04-11T02:08:32.049Z,-22.987245,-43.196196,13.4,46.3,4.1
2026-04-11T02:08:33.575Z,-22.987280,-43.196384,13.4,46.3,4.1
2026-04-11T02:08:42.628Z,-22.986951,-43.197464,13.5,46.3,4.1
2026-04-11T02:08:44.569Z,-22.986882,-43.197696,13.6,46.3,4.1
2026-04-11T02:08:45.235Z,-22.986859,-43.197776,13.6,46.3,4.1
2026-04-11T02:08:46.027Z,-22.986839,-43.197873,13.6,46.3,4.1
2026-04-11T02:08:46.634Z,-22.986826,-43.197948,13.6,46.3,4.1
2026-04-11T02:08:46.817Z,-22.986825,-43.197971,13.6,46.3,4.1
2026-04-11T02:08:50.994Z,-22.986798,-43.198495,13.7,46.3,4.1
2026-04-11T02:08:52.229Z,-22.986790,-43.198650,13.7,46.3,4.1
2026-04-11T02:08:52.796Z,-22.986785,-43.198721,13.7,46.3,4.1
2026-04-11T02:08:53.351Z,-22.986724,-43.198743,13.7,46.3,4.1
2026-04-11T02:08:53.886Z,-22.986663,-43.198754,13.7,46.3,4.1
2026-04-11T02:08:54.275Z,-22.986618,-43.198752,13.7,46.3,4.1
2026-04-11T02:09:01.443Z,-22.985791,-43.198686,13.8,46.3,4.1
2026-04-11T02:09:02.535Z,-22.985665,-43.198677,13.8,46.3,4.1
2026-04-11T02:09:03.948Z,-22.985502,-43.198663,13.8,46.3,4.1
2026-04-11T02:09:07.367Z,-22.985107,-43.198642,13.8,46.3,4.1
2026-04-11T02:09:08.812Z,-22.984940,-43.198633,13.8,46.3,4.1
2026-04-11T02:09:10.162Z,-22.984784,-43.198626,13.8,46.3,4.1
2026-04-11T02:09:10.560Z,-22.984738,-43.198626,13.8,46.3,4.1
2026-04-11T02:09:11.857Z,-22.984588,-43.198620,13.9,46.3,4.1
