timestamp,lat,lng,altitude_m,speed_kmh,accuracy_m
2026-04-11T00:15:00.000Z,-22.903612,-43.174918,8.0,18.0,4.4
2026-04-11T00:15:01.312Z,-22.903530,-43.174982,8.2,30.8,4.4
2026-04-11T00:15:01.939Z,-22.903491,-43.175013,8.3,30.8,4.4
2026-04-11T00:15:02.662Z,-22.903447,-43.175050,8.3,30.8,4.4
2026-04-11T00:15:03.575Z,-22.903391,-43.175096,8.5,30.8,4.4
2026-04-11T00:15:04.087Z,-22.903359,-43.175121,8.5,30.8,4.4
2026-04-11T00:15:04.385Z,-22.903340,-43.175135,8.6,30.8,4.4
2026-04-11T00:15:06.837Z,-22.903182,-43.175247,8.9,30.8,4.4
2026-04-11T00:15:11.257Z,-22.902908,-43.175466,9.5,30.8,4.4
2026-04-11T00:15:17.298Z,-22.902530,-43.175760,10.3,30.8,4.4
2026-04-11T00:15:18.284Z,-22.902467,-43.175806,10.4,30.8,4.4
2026-04-11T00:15:19.365Z,-22.902396,-43.175853,10.5,30.8,4.4
2026-04-11T00:15:24.853Z,-22.902036,-43.176093,11.2,30.8,4.4
2026-04-11T00:15:25.566Z,-22.901988,-43.176122,11.3,30.8,4.4
2026-04-11T00:15:26.144Z,-22.901950,-43.176147,11.4,30.8,4.4
2026-04-11T00:15:35.246Z,-22.902303,-43.176804,12.6,30.8,4.4
2026-04-11T00:15:35.661Z,-22.902313,-43.176837,12.6,30.8,4.4
2026-04-11T00:15:36.021Z,-22.902323,-43.176865,12.7,30.8,4.4
2026-04-11T00:15:42.588Z,-22.902568,-43.177345,13.5,30.8,4.4
2026-04-11T00:15:43.371Z,-22.902602,-43.177399,13.6,30.8,4.4
2026-04-11T00:15:53.507Z,-22.902980,-43.178140,14.9,30.8,4.4
2026-04-11T00:15:55.518Z,-22.903044,-43.178293,15.2,30.8,4.4
2026-04-11T00:15:56.056Z,-22.903063,-43.178333,15.2,30.8,4.4
2026-04-11T00:15:56.411Z,-22.903079,-43.178357,15.3,30.8,4.4
2026-04-11T00:15:57.533Z,-22.903132,-43.178431,15.4,30.8,4.4
2026-04-11T00:16:04.008Z,-22.903603,-43.178254,16.2,30.8,4.4
2026-04-11T00:16:05.160Z,-22.903687,-43.178223,16.4,30.8,4.4
2026-04-11T00:16:06.148Z,-22.903760,-43.178200,16.5,30.8,4.4
2026-04-11T00:16:16.951Z,-22.904544,-43.177899,17.9,30.8,4.4
2026-04-11T00:16:20.991Z,-22.904841,-43.177799,18.4,30.8,4.4
2026-04-11T00:16:21.561Z,-22.904883,-43.177785,18.4,30.8,4.4
2026-04-11T00:16:22.469Z,-22.904949,-43.177760,18.5,30.8,4.4
2026-04-11T00:16:23.358Z,-22.905012,-43.177731,18.6,30.8,4.4
2026-04-11T00:16:23.782Z,-22.905043,-43.177720,18.7,30.8,4.4
2026-04-11T00:16:31.544Z,-22.905607,-43.177506,19.6,30.8,4.4
2026-04-11T00:16:32.074Z,-22.905646,-43.177493,19.7,30.8,4.4
2026-04-11T00:16:33.902Z,-22.905779,-43.177443,19.9,30.8,4.4
2026-04-11T00:16:39.558Z,-22.906189,-43.177284,20.6,30.8,4.4
2026-04-11T00:16:40.124Z,-22.906230,-43.177268,20.7,30.8,4.4
2026-04-11T00:16:42.516Z,-22.906405,-43.177206,20.9,30.8,4.4
2026-04-11T00:16:43.617Z,-22.906405,-43.177114,21.1,30.8,4.4
2026-04-11T00:16:43.988Z,-22.906403,-43.177083,21.1,30.8,4.4
2026-04-11T00:16:44.551Z,-22.906405,-43.177036,21.2,30.8,4.4
2026-04-11T00:16:45.198Z,-22.906407,-43.176982,21.3,30.8,4.4
2026-04-11T00:16:48.022Z,-22.906407,-43.176746,21.6,30.8,4.4
2026-04-11T00:16:49.291Z,-22.906406,-43.176640,21.7,30.8,4.4
2026-04-11T00:16:55.587Z,-22.906418,-43.176114,22.5,30.8,4.4
2026-04-11T00:16:58.172Z,-22.906417,-43.175898,22.8,30.8,4.4
2026-04-11T00:17:03.115Z,-22.906421,-43.175485,23.3,30.8,4.4
2026-04-11T00:17:05.570Z,-22.906430,-43.175280,23.6,30.8,4.4
2026-04-11T00:17:07.238Z,-22.906554,-43.175244,23.8,30.8,4.4
2026-04-11T00:17:08.101Z,-22.906617,-43.175221,23.9,30.8,4.4
2026-04-11T00:17:17.302Z,-22.907288,-43.174975,24.9,30.8,4.4
2026-04-11T00:17:18.882Z,-22.907402,-43.174929,25.0,30.8,4.4
2026-04-11T00:17:20.805Z,-22.907543,-43.174880,25.2,30.8,4.4
2026-04-11T00:17:33.556Z,-22.908470,-43.174530,26.6,30.8,4.4
2026-04-11T00:17:36.771Z,-22.908706,-43.174449,26.9,30.8,4.4
2026-04-11T00:17:38.001Z,-22.908796,-43.174417,27.0,30.8,4.4
2026-04-11T00:17:39.199Z,-22.908883,-43.174384,27.2,30.8,4.4
2026-04-11T00:17:44.905Z,-22.909299,-43.174231,27.7,30.8,4.4
2026-04-11T00:17:49.853Z,-22.909659,-43.174096,28.2,30.8,4.4
2026-04-11T00:17:51.038Z,-22.909745,-43.174063,28.3,30.8,4.4
2026-04-11T00:17:53.395Z,-22.909915,-43.173994,28.5,30.8,4.4
2026-04-11T00:17:59.911Z,-22.910388,-43.173813,29.2,30.8,4.4
2026-04-11T00:18:00.587Z,-22.910437,-43.173794,29.2,30.8,4.4
2026-04-11T00:18:02.061Z,-22.910545,-43.173756,29.4,30.8,4.4
2026-04-11T00:18:06.621Z,-22.910868,-43.173607,29.8,30.8,4.4
2026-04-11T00:18:08.537Z,-22.910993,-43.173522,29.9,30.8,4.4
2026-04-11T00:18:10.765Z,-22.911121,-43.173398,30.1,30.8,4.4
2026-04-11T00:18:11.408Z,-22.911154,-43.173358,30.2,30.8,4.4
2026-04-11T00:18:12.412Z,-22.911205,-43.173295,30.3,30.8,4.4
2026-04-11T00:18:14.050Z,-22.911286,-43.173190,30.4,30.8,4.4
2026-04-11T00:18:19.928Z,-22.911630,-43.173509,30.9,30.8,4.4
2026-04-11T00:18:20.638Z,-22.911672,-43.173547,31.0,30.8,4.4
2026-04-11T00:18:24.698Z,-22.911913,-43.173763,31.3,30.8,4.4
2026-04-11T00:18:25.273Z,-22.911946,-43.173795,31.4,30.8,4.4
2026-04-11T00:18:26.352Z,-22.912008,-43.173855,31.5,30.8,4.4
2026-04-11T00:18:31.890Z,-22.912335,-43.174152,31.9,30.8,4.4
2026-04-11T00:18:36.429Z,-22.912610,-43.174386,32.3,30.8,4.4
2026-04-11T00:18:36.840Z,-22.912635,-43.174407,32.3,30.8,4.4
2026-04-11T00:18:37.852Z,-22.912688,-43.174469,32.4,30.8,4.4
2026-04-11T00:18:39.040Z,-22.912750,-43.174542,32.5,30.8,4.4
2026-04-11T00:18:39.437Z,-22.912771,-43.174566,32.5,30.8,4.4
2026-04-11T00:18:42.848Z,-22.912938,-43.174786,32.7,30.8,4.4
2026-04-11T00:18:45.326Z,-22.913047,-43.174956,32.9,30.8,4.4
2026-04-11T00:18:48.807Z,-22.913253,-43.175142,33.2,30.8,4.4
2026-04-11T00:18:51.467Z,-22.913409,-43.175286,33.4,30.8,4.4
2026-04-11T00:18:56.409Z,-22.913728,-43.175511,33.7,30.8,4.4
2026-04-11T00:19:03.162Z,-22.914147,-43.175845,34.1,30.8,4.4
2026-04-11T00:19:03.871Z,-22.914191,-43.175880,34.2,30.8,4.4
2026-04-11T00:19:06.453Z,-22.914353,-43.176005,34.3,30.8,4.4
2026-04-11T00:19:10.756Z,-22.914285,-43.176357,34.6,30.8,4.4
2026-04-11T00:19:11.698Z,-22.914270,-43.176434,34.7,30.8,4.4
2026-04-11T00:19:13.585Z,-22.914249,-43.176590,34.8,30.8,4.4
2026-04-11T00:19:15.204Z,-22.914226,-43.176723,34.9,30.8,4.4
2026-04-11T00:19:16.796Z,-22.914200,-43.176853,35.0,30.8,4.4
2026-04-11T00:19:22.490Z,-22.914095,-43.177315,35.3,30.8,4.4
2026-04-11T00:19:24.933Z,-22.914057,-43.177515,35.4,30.8,4.4
2026-04-11T00:19:25.821Z,-22.914045,-43.177588,35.5,30.8,4.4
2026-04-11T00:19:26.643Z,-22.914036,-43.177656,35.5,30.8,4.4
2026-04-11T00:19:27.270Z,-22.914030,-43.177708,35.5,30.8,4.4
2026-04-11T00:19:28.072Z,-22.914019,-43.177774,35.6,30.8,4.4
2026-04-11T00:19:29.171Z,-22.913992,-43.177861,35.6,30.8,4.4
2026-04-11T00:19:29.897Z,-22.913979,-43.177920,35.7,30.8,4.4
2026-04-11T00:19:30.523Z,-22.913962,-43.177969,35.7,30.8,4.4
2026-04-11T00:19:31.138Z,-22.913941,-43.178015,35.7,30.8,4.4
2026-04-11T00:19:31.586Z,-22.913923,-43.178047,35.8,30.8,4.4
2026-04-11T00:19:32.155Z,-22.913898,-43.178086,35.8,30.8,4.4
2026-04-11T00:19:33.079Z,-22.913851,-43.178144,35.8,30.8,4.4
2026-04-11T00:19:33.924Z,-22.913806,-43.178195,35.9,30.8,4.4
2026-04-11T00:19:34.890Z,-22.913750,-43.178248,35.9,30.8,4.4
2026-04-11T00:19:35.543Z,-22.913713,-43.178285,35.9,30.8,4.4
2026-04-11T00:19:36.027Z,-22.913687,-43.178314,36.0,30.8,4.4
2026-04-11T00:19:36.539Z,-22.913662,-43.178347,36.0,30.8,4.4
2026-04-11T00:19:37.134Z,-22.913636,-43.178388,36.0,30.8,4.4
2026-04-11T00:19:38.924Z,-22.913573,-43.178521,36.1,30.8,4.4
2026-04-11T00:19:40.466Z,-22.913544,-43.178646,36.2,30.8,4.4
2026-04-11T00:19:41.528Z,-22.913524,-43.178732,36.2,30.8,4.4
2026-04-11T00:19:43.543Z,-22.913485,-43.178895,36.3,30.8,4.4
2026-04-11T00:19:44.143Z,-22.913475,-43.178944,36.3,30.8,4.4
2026-04-11T00:19:53.233Z,-22.913317,-43.179684,36.7,30.8,4.4
2026-04-11T00:19:55.094Z,-22.913305,-43.179839,36.8,30.8,4.4
2026-04-11T00:19:55.544Z,-22.913299,-43.179876,36.8,30.8,4.4
2026-04-11T00:19:55.932Z,-22.913294,-43.179908,36.8,30.8,4.4
2026-04-11T00:19:57.317Z,-22.913271,-43.180021,36.9,30.8,4.4
2026-04-11T00:19:57.748Z,-22.913263,-43.180056,36.9,30.8,4.4
2026-04-11T00:19:58.015Z,-22.913260,-43.180078,36.9,30.8,4.4
2026-04-11T00:19:58.328Z,-22.913257,-43.180104,36.9,30.8,4.4
2026-04-11T00:19:58.568Z,-22.913256,-43.180124,36.9,30.8,4.4
2026-04-11T00:19:59.179Z,-22.913253,-43.180175,36.9,30.8,4.4
2026-04-11T00:20:00.634Z,-22.913242,-43.180296,37.0,30.8,4.4
2026-04-11T00:20:04.114Z,-22.913285,-43.180583,37.1,30.8,4.4
2026-04-11T00:20:06.919Z,-22.913316,-43.180815,37.2,30.8,4.4
2026-04-11T00:20:08.053Z,-22.913305,-43.180909,37.2,30.8,4.4
2026-04-11T00:20:16.323Z,-22.913186,-43.181588,37.4,30.8,4.4
2026-04-11T00:20:18.115Z,-22.913160,-43.181735,37.5,30.8,4.4
2026-04-11T00:20:29.573Z,-22.912987,-43.182674,37.7,30.8,4.4
2026-04-11T00:20:30.049Z,-22.912980,-43.182713,37.7,30.8,4.4
2026-04-11T00:20:30.110Z,-22.912979,-43.182718,37.7,30.8,4.4
2026-04-11T00:20:31.699Z,-22.912954,-43.182848,37.8,30.8,4.4
2026-04-11T00:20:33.297Z,-22.912930,-43.182979,37.8,30.8,4.4
2026-04-11T00:20:35.156Z,-22.913062,-43.182919,37.8,30.8,4.4
2026-04-11T00:20:36.286Z,-22.913142,-43.182882,37.8,30.8,4.4
2026-04-11T00:20:37.072Z,-22.913199,-43.182860,37.8,30.8,4.4
2026-04-11T00:20:47.854Z,-22.913978,-43.182549,38.0,30.8,4.4
2026-04-11T00:20:48.498Z,-22.914024,-43.182529,38.0,30.8,4.4
2026-04-11T00:20:50.053Z,-22.914139,-43.182493,38.0,30.8,4.4
2026-04-11T00:20:55.456Z,-22.914015,-43.182062,38.0,30.8,4.4
2026-04-11T00:20:56.227Z,-22.913999,-43.182000,38.0,30.8,4.4
2026-04-11T00:20:56.352Z,-22.913996,-43.181990,38.0,30.8,4.4
2026-04-11T00:20:57.596Z,-22.913970,-43.181890,38.0,30.8,4.4
2026-04-11T00:21:03.404Z,-22.913830,-43.181429,38.0,30.8,4.4
2026-04-11T00:21:09.962Z,-22.913363,-43.181637,38.0,30.8,4.4
2026-04-11T00:21:10.860Z,-22.913300,-43.181668,38.0,30.8,4.4
2026-04-11T00:21:12.848Z,-22.913160,-43.181735,38.0,30.8,4.4
